;20;80;85;95;110;115;125;130;140;145;150;160;165;170;175;220;225;230;235;240;245;270;275;280;290;310;320;435;450;520;800;1895
citizen.co.za;0.0;0.0;0.0;0.0;0.0;0.0;0.14594202150950605;0.03128756228354244;0.0;0.0;0.0;0.07777922995518953;0.10376087104776056;0.041931750862468434;0.09929856434153296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ltn.com.tw;0.0;0.1009022160803662;0.05136874332997717;0.17478686415957068;0.0328630426344028;0.1057348327388495;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03434430105683365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
thairath.co.th;0.04556796230115346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06390854214492632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05681665035419349;0.04102264006565175;0.009431869752262234;0.0;0.05253714286147727;0.5;0.0;0.0;0.0;0.0;0.0;0.12172453136617033;0.10694208616965087;0.0020485749845143074
sanook.com;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02197307694772646;0.0104647807496187;0.0;0.0;0.0;0.0;0.07769640395133473;0.0933854042274507;0.010683724332030594;0.0;0.0;0.0;0.0;0.5;0.0;0.09812154382628084;0.016111014095349038;0.0618644029632791;0.03314992164800392;0.07654972725892598;0.0;0.0;0.0
